-0.018475,-0.021622
-0.030251,0.029449
-0.024836,-0.037028
-0.036723,-0.017845
-0.012766,-0.016739
-0.055024,-0.020913
-0.01813,-0.031551
-0.011938,0.0041993
-0.030295,-0.024226
-0.030017,0.011289
-0.036289,-0.010118
-0.024469,0.0053921
-0.036587,-0.0070281
-0.02448,-0.039064
-0.030927,-0.042266
-0.036697,0.013537
-0.024277,0.033333
-0.042523,-0.016081
-0.031011,-0.042968
-0.030829,-0.063206
-0.048655,-0.0040136
-0.018322,-0.012336
-0.029718,0.032218
-0.030126,0.055677
-0.018288,-0.0033135
-0.036259,0.043921
-0.012536,-0.021346
-0.036356,-0.011635
-0.042194,0.058887
-0.024576,0.012404
-0.036808,-0.041851
-0.018226,0.019917
-0.030188,0.016115
-0.03699,-0.021614
-0.030453,0.0042081
-0.036289,-0.010118
-0.030433,0.013476
-0.036894,0.010638
-0.030483,-0.049831
-0.03626,-0.0032355
-0.042624,-0.010384
-0.042239,0.018119
-0.03655,0.0007095
-0.024253,0.017677
-0.036864,0.004614
-0.030891,-0.026372
-0.017808,0.057442
-0.024334,0.016328
-0.024191,-0.019157
-0.030801,-0.016038
-0.048781,-0.030241
-0.012396,0.012128
-0.036553,-0.014533
-0.030429,0.036133
-0.030606,-0.0050787
-0.036424,0.0030845
-0.03685,0.0042497
-0.018294,0.034832
-0.012135,0.0014972
-0.012477,0.0031688
-0.030585,-0.020281
-0.02444,-0.0006323
-0.030256,0.054688
-0.024561,-0.040413
-0.036585,0.016276
-0.048463,0.036834
-0.018552,-0.0077288
-0.037179,-0.070719
-0.024239,-0.011382
-0.018475,-0.021622
-0.03639,-0.004326
-0.012151,0.0071573
-0.042773,-0.020861
-0.030203,0.06957
-0.030681,-0.052533
-0.042773,-0.020861
-0.024268,-0.0054588
-0.036673,0.045462
-0.048477,-0.010698
-0.01787,0.017685
-0.018308,-0.0127
-0.018442,0.024159
-0.030535,-0.0047515
-0.018668,-0.009278
-0.030233,0.015531
-0.042879,-0.037702
-0.036906,-0.020911
-0.02444,-0.0006323
-0.036194,-0.0015224
-0.042709,0.0422
-0.036585,0.016276
-0.025013,-0.018177
-0.055024,-0.020913
-0.024134,-0.042318
-0.042688,0.0031452
-0.036245,-0.0088956
-0.030017,0.011289
-0.054797,0.035828
-0.030323,0.052974
-0.018471,-0.00638
-0.024557,-0.025367
-0.030412,-0.025579
-0.030276,-0.014643
-0.030948,-0.0032112
-0.037179,-0.070719
-0.030684,0.008815
-0.012359,-0.040197
-0.024321,-0.020341
-0.030684,0.008815
-0.042807,-0.013451
-0.024157,0.049929
-0.024754,-0.028069
-0.036293,0.051426
-0.011988,-0.01133
-0.023912,-0.0074948
-0.036479,0.033117
-0.030185,0.031162
-0.036906,-0.020911
-0.036503,0.00099619
-0.043144,-0.049728
-0.036052,0.031212
-0.024565,-0.0032032
-0.036437,0.0027093
-0.018668,-0.009278
-0.024576,0.012404
-0.036197,-0.016569
-0.023882,0.046544
-0.037179,-0.070719
-0.029915,0.029516
-0.048737,0.023433
-0.048463,0.036834
-0.024238,0.04858
-0.03626,-0.0032355
-0.024547,0.019286
-0.030099,-0.021328
-0.036634,7.2098e-06
-0.012318,-0.0017652
-0.030136,-0.0053069
-0.036727,-0.040502
-0.030295,-0.024226
-0.030424,0.034747
-0.018475,-0.021622
-0.036679,-0.024234
-0.02435,0.021988
-0.030511,0.027173
-0.01789,-0.0038689
-0.030429,0.036133
-0.054841,-0.017846
-0.036241,0.0063468
-0.036501,0.016978
-0.02419,0.0041473
-0.024014,0.022055
-0.036164,-0.0075468
-0.030588,0.041067
-0.030992,-0.056886
-0.036197,-0.016569
-0.024364,0.022352
-0.030714,-0.045224
-0.030222,0.023424
-0.011938,0.0041993
-0.030492,-0.026928
-0.023926,-0.0071304
-0.031022,-0.050861
-0.036149,0.023357
-0.042676,0.034695
-0.030429,0.036133
-0.036355,0.011669
-0.037179,-0.070719
-0.042518,0.0064572
-0.024253,-0.058914
-0.030069,0.032711
-0.036952,-0.013978
-0.036145,0.038599
-0.024387,0.0014452
-0.024139,-0.0041725
-0.042772,0.0024429
-0.024576,-0.04766
-0.030103,0.0037152
-0.036215,0.037532
-0.036105,0.077031
-0.042859,0.031629
-0.042632,0.028306
-0.030829,-0.063206
-0.025109,-0.050429
-0.011974,-0.011694
-0.037097,-0.061759
-0.043158,-0.049364
-0.018163,0.035821
-0.036744,0.02121
-0.024416,0.0073682
-0.018582,-0.061768
-0.018125,-0.0096335
-0.036341,0.011305
-0.03041,0.034383
-0.030544,-0.041912
-0.030588,0.041067
-0.030492,0.049662
-0.018163,0.035821
-0.024306,-0.013095
-0.041853,0.033715
-0.0307,0.014475
-0.036353,0.0034116
-0.036442,0.040855
-0.042632,0.028306
-0.030544,-0.041912
-0.030059,0.05739
-0.036679,-0.024234
-0.030815,-0.015674
-0.029973,0.064963
-0.03626,-0.0032355
-0.018759,-0.042916
-0.036408,0.0095915
-0.036764,0.011823
-0.036571,0.015911
-0.024239,-0.011382
-0.042518,0.0064572
-0.036634,7.2098e-06
-0.029943,0.058939
-0.018438,-0.013885
-0.018693,-0.041203
-0.042706,-0.019148
-0.054841,-0.017846
-0.024677,-0.041962
-0.030329,0.043342
-0.036808,-0.041851
-0.024191,-0.019157
-0.024918,-0.0095816
-0.030492,-0.026928
-0.012026,0.033385
-0.018419,-0.027802
-0.024012,0.045359
-0.030819,-0.0021208
-0.030194,-0.029923
-0.036501,0.016978
-0.012195,-0.046517
-0.036245,-0.0088956
-0.018545,-0.05403
-0.030352,0.022435
-0.030622,-0.028018
-0.017971,-0.012829
-0.036296,0.036184
-0.030449,-0.033317
-0.048838,-0.0070801
-0.04308,-0.063258
-0.030347,0.020853
-0.042451,0.0081704
-0.029939,-0.0026048
-0.030203,0.06957
-0.03017,0.0021979
-0.011968,0.010224
-0.030463,0.0195
-0.036697,0.013341
-0.036452,-0.044083
-0.024576,-0.04766
-0.036987,-0.029871
-0.029891,0.01386
-0.042629,-0.033041
-0.030353,-0.0010644
-0.036649,-0.046785
-0.018361,0.033119
-0.011968,0.010224
-0.030897,0.011773
-0.024002,0.029948
-0.029915,0.029516
-0.042518,0.0064572
-0.018163,0.035821
-0.03117,-0.038034
-0.043036,-0.0095832
-0.018567,-0.014975
-0.01241,0.004882
-0.030232,0.039031
-0.018283,0.019225
-0.030602,-0.0064647
-0.018067,-0.045081
-0.036597,0.0083828
-0.048203,0.026203
-0.030453,0.0042081
-0.030358,0.03646
-0.024677,-0.041962
-0.017903,0.02519
-0.030233,0.015531
-0.048844,-0.016712
-0.042835,0.015972
-0.030829,-0.063206
-0.024421,0.045514
-0.024902,-0.015242
-0.024292,-0.013459
-0.018552,-0.0077288
-0.030463,-0.032952
-0.042999,-0.054298
-0.030453,0.0042081
-0.030608,-0.028383
-0.036164,-0.0075468
-0.024576,-0.04766
-0.030511,0.027173
-0.036479,0.033117
-0.030915,-0.010716
-0.024628,0.010326
-0.036804,-0.026805
-0.036894,-0.049425
-0.030412,-0.025579
-0.024792,0.016646
-0.042859,-0.028435
-0.029718,0.032218
-0.036241,0.0063468
-0.048611,0.049661
-0.031118,-0.083113
-0.035845,0.0664
-0.02471,0.025606
-0.036437,0.0027093
-0.018035,0.00070073
-0.036326,-0.017855
-0.031074,-0.029439
-0.036245,-0.0088956
-0.030927,-0.042266
-0.017726,0.066401
-0.024026,-0.0021727
-0.023805,0.03265
-0.03067,-0.06814
-0.042917,0.0070126
-0.031088,-0.029075
-0.037001,-0.029507
-0.036479,0.033117
-0.029636,0.041178
-0.037097,-0.061759
-0.030507,-0.034174
-0.030439,0.0038438
-0.042879,-0.037702
-0.060806,0.0031437
-0.030199,0.031526
-0.054746,-0.0092512
-0.036571,0.015911
-0.042599,0.020997
-0.024483,0.0057565
-0.024642,0.01069
-0.042075,-0.0011076
-0.024576,-0.04766
-0.018408,-0.019909
-0.030395,0.028723
-0.011881,0.028815
-0.036679,0.03583
-0.030666,-0.052897
-0.024591,-0.034389
-0.030507,-0.034174
-0.054905,-0.0043172
-0.030927,-0.042266
-0.030093,-0.011696
-0.036798,0.019234
-0.01813,0.028512
-0.03688,0.010274
-0.018111,0.037898
-0.03687,-0.0050179
-0.048868,-0.0010557
-0.030714,-0.045224
-0.036208,-0.001158
-0.018475,-0.021622
-0.01813,-0.031551
-0.024454,-0.00026795
-0.0061863,-0.013833
-0.036428,-0.011962
-0.030801,-0.016038
-0.018501,-0.00035558
-0.030439,0.0038438
-0.030251,0.029449
-0.030122,-0.0056713
-0.036323,-0.0026128
-0.042931,0.007377
-0.011867,0.028451
-0.030448,0.026747
-0.042865,-0.038067
-0.0064166,-0.009226
-0.048818,0.014473
-0.018259,0.027225
-0.006009,-0.032684
-0.042047,0.04606
-0.042047,0.04606
-0.030771,0.038001
-0.024142,0.057175
-0.023709,0.064903
-0.024317,-0.045384
-0.030347,0.020853
-0.042955,-0.00062354
-0.018037,0.0089581
-0.024918,-0.0095816
-0.024417,0.0074696
-0.030526,-0.019423
-0.024002,0.029948
-0.018352,-0.066374
-0.024306,-0.013095
-0.018144,-0.031187
-0.036452,-0.044083
-0.042859,0.031629
-0.018582,-0.0017044
-0.042224,0.0048481
-0.023879,-0.015
-0.030941,-0.041902
-0.03685,0.0042497
-0.030295,-0.024226
-0.036621,0.00038233
-0.030507,-0.034174
-0.030099,-0.021328
-0.030511,0.027369
-0.030541,0.033394
-0.030489,-0.011685
-0.0305,0.011763
-0.035952,0.026255
-0.030363,0.014542
-0.017876,-0.0042333
-0.030396,-0.031239
-0.030344,0.036096
-0.03688,0.010274
-0.011843,0.036452
-0.024932,-0.069281
-0.036391,-0.0042245
-0.03639,-0.004326
-0.035845,0.0664
-0.012506,-0.02737
-0.036812,-0.040465
-0.024468,-0.0075144
-0.024191,-0.019157
-0.036356,-0.011831
-0.030694,0.024107
-0.030382,-0.031603
-0.030574,0.040703
-0.030262,0.045056
-0.029636,0.041178
-0.024379,0.015106
-0.01204,0.033749
-0.02445,0.014779
-0.042695,-0.034755
-0.018501,-0.00035558
-0.031118,-0.083113
-0.036927,0.018143
-0.01777,0.012727
-0.024735,-0.0065151
-0.030113,-0.020963
-0.030352,0.022435
-0.048608,-0.011687
-0.018759,-0.042916
-0.023723,0.065267
-0.030863,-0.055795
-0.023786,0.078796
-0.024221,-0.013132
-0.036649,-0.046785
-0.018216,0.020938
-0.042802,-0.051596
-0.049123,-0.028374
-0.030489,-0.011685
-0.042268,0.011237
-0.042512,-0.031688
-0.023753,0.011228
-0.024267,0.018041
-0.04827,0.024489
-0.024238,0.04858
-0.042706,-0.019344
-0.02482,-0.030521
-0.037001,-0.029507
-0.054827,-0.018211
-0.030424,0.034747
-0.023819,0.033015
-0.030833,-0.06182
-0.030927,-0.042266
-0.03067,0.0084506
-0.0367,-0.0017059
-0.042706,-0.019344
-0.023906,0.0622
-0.01241,0.004882
-0.036456,-0.018844
-0.036274,-0.0028712
-0.036712,-0.033256
-0.024012,0.045359
-0.018568,-0.0020687
-0.036229,0.037897
-0.042332,0.024766
-0.029991,0.018818
-0.030262,-0.015008
-0.036178,-0.0071825
-0.030762,-0.061492
-0.030113,-0.020963
-0.043144,-0.049728
-0.024305,-0.013834
-0.043036,-0.0095832
-0.030765,-0.00014469
-0.042509,-0.016446
-0.024384,-0.0068121
-0.036649,0.029805
-0.036485,0.023485
-0.042879,-0.037702
-0.049015,0.011771
-0.049059,-0.041903
-0.030789,-0.0081452
-0.030911,-0.047926
-0.030169,0.025502
-0.029784,0.054005
-0.042985,-0.054662
-0.030433,0.013476
-0.030556,-0.013399
-0.030329,0.043342
-0.030541,-0.026669
-0.018067,0.014983
-0.055024,-0.020913
-0.024421,0.045514
-0.012151,0.0071573
-0.054841,-0.017846
-0.029732,0.032583
-0.023849,0.039039
-0.042224,0.064911
-0.036194,-0.0015224
-0.018471,-0.00638
-0.018067,0.014983
-0.030585,-0.020281
-0.036129,0.045106
-0.024303,0.0021475
-0.024672,-0.019849
-0.041853,0.033715
-0.030164,0.024116
-0.042865,-0.038067
-0.029909,0.051434
-0.036419,0.0016985
-0.024388,-0.022055
-0.012195,-0.046517
-0.018037,0.0089581
-0.036332,0.02029
-0.012766,-0.016739
-0.024291,0.033697
-0.042758,0.0020786
-0.030992,-0.056886
-0.030367,-0.00070008
-0.02474,-0.028433
-0.042509,-0.016446
-0.030236,0.023789
-0.042224,0.064911
-0.030454,-0.019292
-0.035904,0.018385
-0.023753,0.011228
-0.030785,-0.0095312
-0.036774,-0.032829
-0.030492,0.049662
-0.030344,0.036096
-0.030256,0.054688
-0.030608,-0.028383
-0.018053,0.014618
-0.042773,-0.020861
-0.024191,-0.019157
-0.029688,0.086257
-0.018597,-0.0089509
-0.024962,-0.063256
-0.042682,0.012777
-0.024008,0.043973
-0.0061863,-0.013833
-0.042562,0.029373
-0.030347,0.021049
-0.030099,-0.021328
-0.024416,0.0073682
-0.024633,0.011712
-0.036567,0.014525
-0.042387,0.030946
-0.03687,-0.0050179
-0.018759,-0.042916
-0.041979,0.0074877
-0.042498,0.015844
-0.005979,0.021355
-0.018408,-0.019909
-0.024729,0.0031168
-0.036356,-0.011831
-0.024349,0.0090813
-0.005965,0.02099
-0.030092,0.048368
-0.030429,0.036133
-0.04308,-0.063258
-0.042364,-0.021015
-0.03018,0.017609
-0.030425,-0.025316
-0.018338,-0.018843
-0.042859,0.031629
-0.030636,0.00094573
-0.030454,-0.019292
-0.036544,-0.037436
-0.048685,0.0020108
-0.023912,0.052568
-0.018177,0.036185
-0.018552,-0.0077288
-0.036385,-0.04237
-0.036389,0.055737
-0.036717,-0.008213
-0.042614,-0.025795
-0.018053,0.014618
-0.024368,-0.00030513
-0.011747,0.045047
-0.024349,0.0090813
-0.036437,0.0027093
-0.03067,-0.06814
-0.01787,0.017685
-0.036667,0.0073162
-0.042305,0.0034993
-0.030396,-0.031239
-0.029866,0.045045
-0.042917,0.0070126
-0.018294,0.034832
-0.030419,0.020722
-0.042961,-0.046662
-0.018119,-1.5601e-06
-0.012088,-0.006372
-0.036927,0.018143
-0.036279,-0.025529
-0.042454,0.069518
-0.036197,-0.016569
-0.036338,0.010658
-0.030262,-0.015008
-0.023709,0.064903
-0.017927,0.040846
-0.030021,0.012675
-0.029909,0.051434
-0.036323,-0.0026128
-0.03014,0.056041
-0.03017,0.002002
-0.036418,0.025198
-0.030232,-0.037559
-0.023786,0.078796
-0.02393,0.03008
-0.030694,0.024107
-0.024628,0.010326
-0.042494,-0.0091992
-0.0365,0.016239
-0.036649,-0.046785
-0.024417,-0.052594
-0.030222,0.023424
-0.03117,-0.038034
-0.03043,0.012829
-0.030571,-0.020645
-0.024754,-0.028069
-0.036723,-0.017845
-0.036241,0.0063468
-0.018294,0.034832
-0.054905,-0.0043172
-0.018294,0.034832
-0.036135,0.022992
-0.030388,-0.017579
-0.0483,0.030514
-0.030522,-0.0043764
-0.024606,-0.041635
-0.023964,0.037584
-0.036615,0.0223
-0.018486,-0.029515
-0.024344,0.03162
-0.024364,0.022352
-0.03702,-0.075653
-0.036842,-0.034441
-0.054841,-0.017846
-0.029991,0.018818
-0.024306,-0.013095
-0.030306,-0.0086189
-0.042498,0.015844
-0.024647,0.012076
-0.018297,0.019589
-0.030232,-0.037559
-0.036338,0.010658
-0.036634,7.2098e-06
-0.029891,0.01386
-0.018385,0.00099775
-0.0369,-0.059057
-0.042985,-0.054662
-0.030314,-0.046519
-0.030626,-0.014465
-0.036145,0.038599
-0.024642,0.01069
-0.030744,-0.039199
-0.030347,0.021049
-0.030897,-0.04829
-0.018033,0.024005
-0.03678,0.0053163
-0.036259,-0.016142
-0.030229,-0.022513
-0.037179,-0.070719
-0.037097,-0.061759
-0.024317,-0.045384
-0.030992,-0.056886
-0.036293,-0.025164
-0.01787,0.017685
-0.0365,0.016239
-0.030733,-0.05461
-0.036367,0.003776
-0.036798,-0.040829
-0.042224,0.064911
-0.005965,0.02099
-0.01826,-0.032736
-0.018029,0.022619
-0.024494,-0.0387
-0.042695,-0.034755
-0.024253,-0.058914
-0.03064,-0.014101
-0.0061564,-0.019857
-0.024918,-0.0095816
-0.030681,-0.052533
-0.036585,0.016276
-0.03687,-0.0050179
-0.03017,0.0021979
-0.024327,-0.029973
-0.024403,0.0071053
-0.012603,-0.023059
-0.042676,-0.025368
-0.024205,-0.018792
-0.041979,0.0074877
-0.036501,0.016978
-0.042335,0.0095237
-0.023849,-0.021024
-0.036442,0.040855
-0.048447,0.043341
-0.030556,-0.013399
-0.018053,0.014618
-0.029973,0.064963
-0.024113,0.027013
-0.018545,-0.05403
-0.023906,0.0622
-0.030507,-0.034174
-0.012359,-0.040197
-0.018419,-0.027802
-0.03655,0.0007095
-0.030651,-0.021994
-0.030328,0.030436
-0.011747,0.045047
-0.024195,0.042293
-0.030694,0.024107
-0.017947,0.031578
-0.030453,0.0042081
-0.01204,0.033749
-0.04308,-0.063258
-0.018775,-0.049423
-0.01784,0.01166
-0.024658,-0.020213
-0.036667,0.0073162
-0.036038,0.078744
-0.03699,-0.021614
-0.012199,0.014831
-0.030885,-0.01674
-0.030373,-0.010332
-0.030771,0.038001
-0.042873,-0.02807
-0.024577,-0.034753
-0.036231,-0.00926
-0.023735,0.033717
-0.012165,0.0075217
-0.036514,0.016603
-0.023835,0.038675
-0.031088,-0.029075
-0.01813,-0.031551
-0.036,-0.013867
-0.024172,0.0031365
-0.030511,0.027369
-0.036503,0.00099619
-0.036149,0.023357
-0.012766,-0.016739
-0.024364,0.022352
-0.042546,0.03588
-0.023657,0.019823
-0.030035,-0.034857
-0.036241,0.0063468
-0.023998,0.044995
-0.036987,-0.029871
-0.036428,-0.011962
-0.024661,-0.035455
-0.024729,0.0031168
-0.042194,0.058887
-0.01777,0.012727
-0.029943,0.058939
-0.030296,-0.02403
-0.036952,-0.013978
-0.035875,0.012361
-0.030103,0.0037152
-0.023816,0.024757
-0.024157,0.049929
-0.03055,-0.051544
-0.042772,0.0024429
-0.03652,-0.0053149
-0.030992,-0.056886
-0.024128,-0.032686
-0.005965,0.02099
-0.036611,-0.039149
-0.024157,0.049929
-0.036212,0.036886
-0.030218,-0.037923
-0.030426,-0.025215
-0.030978,0.0028133
-0.023627,0.073862
-0.024483,0.0057565
-0.036485,0.023485
-0.036717,-0.008213
-0.030785,-0.0095312
-0.030185,0.031162
-0.024421,0.045514
-0.024754,-0.028069
-0.03688,0.010274
-0.024157,0.049929
-0.030801,-0.016038
-0.024702,-0.073887
-0.042695,-0.034755
-0.024547,0.019286
-0.0061863,-0.013833
